1.800000000000000000e+01,1.100000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,3.000000000000000000e+00,7.200000000000000000e+01,3.670000000000000000e+02,3.630000000000000000e+02,9.000000000000000000e+00,4.120000000000000000e+02,5.900000000000000000e+01,3.400000000000000000e+01,8.600000000000000000e+01,3.070000000000000000e+02,5.800000000000000000e+01
1.800000000000000000e+01,1.700000000000000000e+01,1.250000000000000000e+02,5.800000000000000000e+01,4.120000000000000000e+02,3.000000000000000000e+00,7.200000000000000000e+01,3.670000000000000000e+02,3.630000000000000000e+02,9.000000000000000000e+00,4.130000000000000000e+02,4.200000000000000000e+01,2.270000000000000000e+02,1.060000000000000000e+02,3.100000000000000000e+02,8.000000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,5.800000000000000000e+01,4.120000000000000000e+02,3.000000000000000000e+00,1.100000000000000000e+01,3.670000000000000000e+02,3.630000000000000000e+02,9.000000000000000000e+00,4.150000000000000000e+02,4.200000000000000000e+01,2.270000000000000000e+02,1.060000000000000000e+02,3.100000000000000000e+02,8.000000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,5.800000000000000000e+01,4.120000000000000000e+02,3.000000000000000000e+00,1.100000000000000000e+01,3.670000000000000000e+02,3.630000000000000000e+02,9.000000000000000000e+00,4.150000000000000000e+02,4.200000000000000000e+01,2.270000000000000000e+02,1.060000000000000000e+02,3.100000000000000000e+02,2.000000000000000000e+02
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,3.000000000000000000e+00,7.200000000000000000e+01,3.670000000000000000e+02,1.180000000000000000e+02,7.000000000000000000e+00,4.140000000000000000e+02,5.900000000000000000e+01,2.870000000000000000e+02,1.060000000000000000e+02,8.300000000000000000e+01,8.000000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,2.040000000000000000e+02,7.000000000000000000e+00,3.260000000000000000e+02,1.180000000000000000e+02,7.000000000000000000e+00,4.150000000000000000e+02,7.300000000000000000e+01,3.450000000000000000e+02,5.900000000000000000e+01,8.300000000000000000e+01,2.300000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,2.040000000000000000e+02,7.000000000000000000e+00,5.600000000000000000e+01,3.630000000000000000e+02,9.000000000000000000e+00,4.130000000000000000e+02,4.200000000000000000e+01,2.270000000000000000e+02,1.060000000000000000e+02,3.100000000000000000e+02,8.000000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,2.040000000000000000e+02,7.000000000000000000e+00,3.200000000000000000e+01,1.180000000000000000e+02,7.000000000000000000e+00,4.150000000000000000e+02,3.000000000000000000e+01,3.450000000000000000e+02,5.900000000000000000e+01,4.010000000000000000e+02,8.000000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,2.040000000000000000e+02,7.000000000000000000e+00,1.090000000000000000e+02,1.700000000000000000e+01,1.000000000000000000e+00,4.120000000000000000e+02,2.330000000000000000e+02,3.400000000000000000e+01,4.000000000000000000e+00,3.070000000000000000e+02,5.800000000000000000e+01
1.800000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,2.030000000000000000e+02,4.150000000000000000e+02,2.040000000000000000e+02,7.000000000000000000e+00,1.090000000000000000e+02,1.180000000000000000e+02,7.000000000000000000e+00,4.130000000000000000e+02,4.200000000000000000e+01,2.270000000000000000e+02,1.060000000000000000e+02,3.100000000000000000e+02,8.000000000000000000e+01
