instanceId,costs,duration,effective,waiting,offTime
0,3278336.0,244130,155167,88963,0
1,2076160.0,96720,93120,3600,0
2,4028910.0,359424,205204,154220,0
3,1826717.0,10286332,81500,9744032,460800
4,3658708.0,9993521,178755,9814766,0
5,1717539.0,4304570,74271,4230299,0
6,1472564.0,8227935,65586,7931949,230400
7,2273045.0,5010452,107001,4673051,230400
8,4020638.0,2026435,210601,1815834,0
9,2593981.0,1477600,121921,1125279,230400
10,1832954.0,2495965,82226,2413739,0
11,4564639.0,9841072,222500,9618572,0
12,4586647.0,10947655,230680,10486575,230400
13,2439022.0,7363905,111332,7252573,0
14,3087502.0,1947074,146973,1800101,0
15,4695777.0,774550,232319,542231,0
16,4974077.0,8611804,248637,7902367,460800
17,3100296.0,11056794,147631,10909163,0
18,2718528.0,6390545,127203,6263342,0
19,4382109.0,7450465,224065,7226400,0
20,3023845.0,6354361,149586,6204775,0
21,2459560.0,7526520,119547,7406973,0
22,4840887.0,2423958,243533,1950025,230400
23,1046504.0,10557516,47480,10510036,0
24,3020373.0,3726013,143900,3582113,0
25,3672515.0,7317913,189468,6898045,230400
26,1740793.0,3137954,74241,3063713,0
27,2485263.0,4552528,120240,4201888,230400
28,3732820.0,2635892,186257,2449635,0
29,2170199.0,836976,105138,731838,0
30,4048163.0,5051894,209674,4842220,0
31,1444735.0,5776043,62330,5713713,0
32,3270803.0,162285,157690,4595,0
33,4054452.0,1404988,199112,1205876,0
34,2130350.0,4266064,100066,3935598,230400
35,2708966.0,2466173,127661,2108112,230400
36,2666131.0,6755404,129017,6395987,230400
37,3711930.0,7607101,193231,7413870,0
38,3637649.0,3675188,180099,3264689,230400
39,2266459.0,4267875,109716,3927759,230400
40,3956614.0,7907582,190896,7486286,230400
41,2391645.0,8500610,119292,8150918,230400
42,3976686.0,731395,199652,301343,230400
43,3728946.0,10900444,184785,10485259,230400
44,2552880.0,6791094,122815,6668279,0
45,1888228.0,1884995,82441,1802554,0
46,4274176.0,2169855,215255,1954600,0
47,2152847.0,4507919,104129,4403790,0
48,2367014.0,1852719,116922,1505397,230400
49,3939532.0,10485375,196620,10288755,0
50,3325735.0,2097472,154280,1943192,0
51,4822482.0,6301263,239584,6061679,0
52,2253897.0,8138178,109360,8028818,0
53,2251456.0,10349489,108674,10240815,0
54,2297612.0,10551924,111310,10440614,0
55,4203894.0,5553349,216212,5106737,230400
56,2727043.0,6939263,131269,6807994,0
57,2480774.0,4566441,121549,4214492,230400
58,3556732.0,1863910,180950,1452560,230400
59,2254921.0,7010652,104087,6906565,0
60,1697585.0,3152409,72864,3079545,0
61,4516959.0,8075643,222779,7852864,0
62,4434254.0,3920309,217981,3702328,0
63,3230820.0,10546828,159768,10387060,0
64,3674605.0,3778815,193659,3354756,230400
65,1777421.0,321731,78537,243194,0
66,3860893.0,5571938,188979,5382959,0
67,3812676.0,701106,195346,275360,230400
68,3003725.0,9962597,141511,9821086,0
69,3900978.0,3254213,201480,3052733,0
70,2403387.0,8072530,115949,7956581,0
71,3408241.0,4489195,159368,4329827,0
72,2765261.0,10305729,134167,9710762,460800
73,1100216.0,6679067,50416,6628651,0
74,3235842.0,7453914,155664,7298250,0
75,4523358.0,3385943,218736,2936807,230400
76,3636309.0,9442714,187328,9024986,230400
77,1927429.0,855459,89329,766130,0
78,2997755.0,2735394,148820,2586574,0
79,2407275.0,3972166,117204,3854962,0
80,2803348.0,6859371,135244,6724127,0
81,1978878.0,4871691,93731,4317160,460800
82,1637417.0,9881297,75449,9805848,0
83,3580733.0,5471796,184291,5057105,230400
84,3539765.0,1546462,182336,1364126,0
85,4406813.0,4446293,217148,4229145,0
86,3968301.0,2019303,197583,1821720,0
87,2849619.0,3985900,133353,3852547,0
88,1689287.0,9326366,71689,9024277,230400
89,2253422.0,11236067,106964,11129103,0
90,3548489.0,9132122,171388,8730334,230400
91,1911935.0,8790715,90003,8700712,0
92,2468279.0,5754784,123763,5631021,0
93,5062002.0,9873131,249442,9623689,0
94,3757522.0,366538,185529,181009,0
95,1484938.0,6696939,68189,6398350,230400
96,1660120.0,4592519,74297,4518222,0
97,2287041.0,9296140,110957,9185183,0
98,3468828.0,1841981,177226,1203955,460800
99,3553621.0,1276838,174598,871840,230400
100,5255986.0,3900824,260415,3640409,0
101,2782025.0,4956320,128695,4827625,0
102,3078130.0,2436873,154726,2051747,230400
103,3791616.0,6138556,186721,5721435,230400
104,3133276.0,6779583,161425,6387758,230400
105,4033305.0,4481400,206748,4274652,0
106,4629355.0,3324858,234833,2859625,230400
107,2262584.0,2561256,109869,2451387,0
108,1378925.0,5786074,64556,5721518,0
109,3318813.0,5098644,158335,4709909,230400
110,5069545.0,9848121,252864,9364857,230400
111,1751723.0,5742026,80283,5661743,0
