instanceId,costs,duration,effective,waiting,offTime
0,3904855.0,826700,191552,635148,0
1,4862953.0,1449560,244485,1205075,0
2,1761650.0,227692,77746,149946,0
3,4643144.0,4903789,234398,4438991,230400
4,4033853.0,851220,198361,652859,0
5,2445339.0,3639850,119145,3290305,230400
6,1873779.0,3176930,82655,3094275,0
7,2277431.0,3924875,111488,3813387,0
8,3856094.0,204615,200340,4275,0
9,2445590.0,4395984,111200,4284784,0
10,1382488.0,3655002,64742,3359860,230400
11,1764838.0,1923922,75074,1848848,0
12,1865598.0,6277251,86102,6191149,0
13,3132769.0,6174862,159333,5785129,230400
14,1734308.0,2754326,77271,2677055,0
15,2135178.0,3700259,102918,3597341,0
16,3146915.0,6115143,146713,5738030,230400
17,4343922.0,3211392,219152,2761840,230400
18,3873076.0,3297446,189958,3107488,0
19,3972040.0,644645,197970,216275,230400
20,3418016.0,6290951,163788,6127163,0
21,2637027.0,888034,123763,764271,0
22,2901508.0,3052914,146429,2445685,460800
23,2409981.0,2728394,117186,2611208,0
24,2836604.0,3168939,138680,3030259,0
25,3743527.0,4576444,194648,4381796,0
26,3989413.0,2741799,204572,2537227,0
27,4349689.0,1953675,218475,1504800,230400
28,2987456.0,3860937,148303,3712634,0
29,2880771.0,6197088,138679,5828009,230400
30,3374991.0,2050677,163329,1656948,230400
31,3347809.0,738227,173738,334089,230400
32,4350048.0,268595,218134,50461,0
33,1705785.0,1938756,73124,1865632,0
34,2902949.0,5509261,141127,5137734,230400
35,3336361.0,6398489,155174,6243315,0
36,2834508.0,4245058,136470,3647788,460800
37,4188374.0,1402675,211797,1190878,0
38,2284098.0,6788627,107988,6680639,0
39,1565672.0,638254,75018,332836,230400
40,4162902.0,4522905,207549,4315356,0
41,2806659.0,4885084,134886,4519798,230400
42,4160939.0,5638233,214401,5423832,0
43,2181528.0,5640999,104846,5305753,230400
44,2450425.0,4928671,118233,4810438,0
45,2893642.0,3249506,139515,3109991,0
46,3344429.0,2664677,156994,2507683,0
47,2356517.0,5470720,114684,5125636,230400
48,2467130.0,2461810,119905,2111505,230400
49,2145329.0,1569212,98567,1470645,0
50,1966444.0,2790240,93021,2466819,230400
51,1990311.0,957168,86863,639905,230400
52,3720565.0,364913,191699,173214,0
53,4033562.0,3855894,198532,3657362,0
54,1153593.0,2767596,54069,2713527,0
55,4961886.0,5175461,248188,4696873,230400
56,3700566.0,4420132,190597,4229535,0
57,3776604.0,6768659,191421,6346838,230400
58,4393295.0,4503533,224711,4278822,0
59,2174780.0,2568878,101758,2467120,0
60,3994115.0,5615138,194224,5420914,0
61,2149133.0,674532,97004,577528,0
62,2097020.0,2656433,101912,2554521,0
63,3577518.0,1910941,173582,1506959,230400
64,3416292.0,283972,172249,111723,0
65,4638626.0,255576,231959,23617,0
66,3198191.0,6419748,155452,6264296,0
67,1993792.0,2585070,96230,2488840,0
68,1794148.0,6181407,80175,5870832,230400
69,2907292.0,4991129,141551,4849578,0
70,3927257.0,3376132,190726,3185406,0
71,2701464.0,1409532,127461,1282071,0
72,4607068.0,5779090,226782,5321908,230400
73,3194300.0,4301166,150212,3920554,230400
74,4338296.0,6164964,218280,5716284,230400
75,2397983.0,1426026,116516,1309510,0
76,3102930.0,1452187,155572,1296615,0
77,3710995.0,2443306,195069,2017837,230400
78,2341928.0,4951962,112877,4839085,0
79,3938189.0,866074,194460,671614,0
80,4486618.0,2110915,228896,1651619,230400
81,3046988.0,3047114,150535,2435779,460800
82,2491218.0,2741737,122133,2619604,0
83,2331322.0,1492502,112595,1379907,0
84,2404623.0,657682,114434,312848,230400
85,4565615.0,5778839,222442,5556397,0
86,2389521.0,6343519,114919,6228600,0
87,4144544.0,6842982,201639,6641343,0
88,4693865.0,1964305,232707,1501198,230400
89,1786239.0,2717069,85281,2401388,230400
90,1863636.0,3909471,88109,3821362,0
91,3075533.0,5045030,156573,4888457,0
92,4814875.0,5170188,237740,4932448,0
93,3226446.0,3167773,154594,2782779,230400
94,3465584.0,3244942,179500,3065442,0
95,2050666.0,884080,87982,565698,230400
96,1869412.0,5570888,85021,5485867,0
97,1730241.0,5631898,73325,5328173,230400
98,2597328.0,3866407,128012,3738395,0
99,2880796.0,3726796,136116,3590680,0
100,3817132.0,3761897,187783,3574114,0
101,4593921.0,1842604,233184,1379020,230400
102,1689748.0,3933313,74816,3628097,230400
103,4162967.0,3335703,214587,3121116,0
104,2894913.0,175336,139290,36046,0
105,4505000.0,3634918,224794,3179724,230400
106,3978919.0,369369,200153,169216,0
107,2846582.0,3080217,131296,2718521,230400
108,2568327.0,3259973,117334,3142639,0
109,3984209.0,1343233,209362,903471,230400
110,4324903.0,5582515,214684,5137431,230400
111,2593159.0,1284727,123933,1160794,0
112,3037484.0,3992400,157619,3834781,0
113,3800375.0,3783625,190693,3592932,0
114,2674683.0,366204,130813,235391,0
