instanceId,costs,duration,effective,waiting,offTime
0,2169856.0,674916,98005,576911,0
1,3951047.0,3762140,193334,3568806,0
2,3232750.0,160453,156099,4354,0
3,1836476.0,3909614,86977,3822637,0
4,3969451.0,268927,202548,66379,0
5,2158927.0,5641250,103593,5307257,230400
6,4056202.0,4523148,203269,4319879,0
7,3468270.0,1249654,177776,611078,460800
8,3856094.0,204858,200340,4518,0
9,1914613.0,696931,89250,607681,0
10,2991848.0,3992649,155807,3836842,0
11,2234016.0,5632021,107218,5524803,0
12,3218450.0,4271748,159704,3881644,230400
13,4024402.0,3151698,208749,2712549,230400
14,2953078.0,4991380,143399,4847981,0
15,1682124.0,227935,74660,153275,0
16,1753481.0,215699,82248,133451,0
17,1995677.0,2790489,94084,2466005,230400
18,2427634.0,4396308,110482,4285826,0
19,3108778.0,4845128,150907,4463821,230400
20,4317173.0,5207578,211237,4996341,0
21,2572558.0,6239017,124315,6114702,0
22,2284380.0,2575507,110387,2465120,0
23,4737804.0,1964313,234460,1499453,230400
24,2888874.0,4245309,138612,3645897,460800
25,3970456.0,4861532,191668,4439464,230400
26,4288238.0,6165213,216276,5718537,230400
27,1924170.0,5537723,85561,5452162,0
28,4028283.0,644888,200267,214221,230400
29,1985998.0,957500,86930,640170,230400
30,2053130.0,6718157,87142,6631015,0
31,4823316.0,3863635,239608,3624027,0
32,2194037.0,277903,94515,183388,0
33,3180493.0,6175186,161259,5783527,230400
34,4193696.0,6306037,205454,6100583,0
35,4535206.0,4991660,223748,4767912,0
36,1979073.0,5451245,92725,5128120,230400
37,4794585.0,5170431,236914,4933517,0
38,2812025.0,4885227,135200,4519627,230400
39,4158556.0,6843125,202235,6640890,0
40,2357482.0,6788876,111010,6677866,0
41,2940872.0,5509585,142750,5136435,230400
42,1734531.0,704081,83053,621028,0
43,3809269.0,3783874,191085,3592789,0
44,3036070.0,6731549,145161,6355988,230400
45,3781227.0,1343367,189764,923203,230400
46,2671741.0,3885445,125284,3760161,0
47,2381825.0,657690,113608,313682,230400
48,2431641.0,3994652,117544,3646708,230400
49,2105152.0,3700402,101746,3598656,0
50,2568468.0,6702043,118025,6353618,230400
51,3058986.0,1274643,145607,898636,230400
52,3072492.0,3047357,151541,2435016,460800
53,3785644.0,6768983,191851,6346732,230400
54,2650207.0,366588,129833,236755,0
55,1567678.0,6319162,71346,6247816,0
56,3979875.0,6317511,198221,6119290,0
57,1514214.0,5013089,67146,4715543,230400
58,2705491.0,4963181,130785,4832396,0
59,2471910.0,4928995,118634,4810361,0
60,3505113.0,933734,180750,752984,0
61,2033015.0,2585454,97935,2487519,0
62,3381486.0,2051009,163566,1657043,230400
63,4613889.0,5779339,226937,5322002,230400
64,4672793.0,255819,233372,22447,0
65,2150761.0,6822690,102078,6720612,0
66,2627836.0,722909,127729,595180,0
67,4422941.0,4503784,225851,4277933,0
68,3468173.0,3245185,179725,3065460,0
69,1774073.0,2717312,84707,2402205,230400
70,2689763.0,2078752,130008,1948744,0
71,3835516.0,3823427,187282,3636145,0
72,1751840.0,3639992,79996,3329596,230400
73,1724441.0,5632147,73219,5328528,230400
74,3252152.0,1355933,150855,1205078,0
75,2859340.0,3080466,131796,2718270,230400
76,4978040.0,5175710,248892,4696418,230400
77,2387148.0,963860,117700,846160,0
78,4521653.0,3635167,225379,3179388,230400
79,3104688.0,5045354,157882,4887472,0
80,1184267.0,2767739,55187,2712552,0
81,3399108.0,6398813,157609,6241204,0
82,3121602.0,792499,152749,639750,0
83,2431938.0,2462053,118529,2113124,230400
84,3777128.0,4351268,191007,3929861,230400
85,2862108.0,3861180,143237,3717943,0
86,3508553.0,1216020,178815,576405,460800
87,1936543.0,5006123,90149,4915974,0
88,1693492.0,1938999,72657,1866342,0
89,4695921.0,653633,231957,191276,230400
90,2268713.0,1492745,110154,1382591,0
91,3966821.0,1343617,208606,904611,230400
92,1788226.0,6057349,85858,5741091,230400
93,2164587.0,1569544,99309,1470235,0
94,1747088.0,1924165,74292,1849873,0
95,3837761.0,2594906,196737,2398169,0
96,3740839.0,5762086,191610,5340076,230400
97,3476060.0,6291194,166206,6124988,0
98,3855206.0,5615281,188623,5426658,0
99,2089084.0,2656765,101530,2555235,0
100,3608863.0,2116004,179249,1936755,0
101,2140414.0,1472949,106073,1366876,0
102,3283039.0,3168022,156965,2780657,230400
103,4619484.0,6715221,232239,6252582,230400
104,4221107.0,5495050,207560,5057090,230400
105,2656463.0,3260216,120780,3139436,0
106,3744245.0,4420275,192636,4227639,0
107,3848194.0,3297778,188692,3109086,0
108,2487801.0,3639993,120891,3288702,230400
109,2125518.0,2158799,98970,2059829,0
110,4084951.0,3856137,200805,3655332,0
