instanceId,costs,duration,effective,waiting,offTime
0,4425508.0,3211392,222408,2758584,230400
1,4441826.0,6839971,226383,6613588,0
2,2179514.0,3700259,104690,3595569,0
3,3886931.0,3297446,190193,3107253,0
4,1195885.0,6324010,53677,6270333,0
5,3503471.0,786681,172628,614053,0
6,2643091.0,3866407,129951,3736456,0
7,3083596.0,6174862,157248,5787214,230400
8,3856094.0,204615,200340,4275,0
9,2317410.0,6219002,111214,6107788,0
10,2373911.0,4928671,114811,4813860,0
11,3243346.0,4428989,159148,4269841,0
12,2182412.0,1472706,107799,1364907,0
13,4576063.0,3393563,225653,3167910,0
14,4205319.0,5494907,206802,5057705,230400
15,4555626.0,3634918,227168,3177350,230400
16,3860145.0,4350944,194350,3926194,230400
17,2570010.0,3885113,120993,3764120,0
18,3321950.0,3167773,158736,2778637,230400
19,3527820.0,1249411,180086,608525,460800
20,2242118.0,6788627,106400,6682227,0
21,1074680.0,3905081,49136,3855945,0
22,2049830.0,884080,87938,565742,230400
23,2352808.0,1426026,114751,1311275,0
24,3006767.0,1822946,149252,1443294,230400
25,4064168.0,3151366,210337,2710629,230400
26,1705785.0,1938756,73124,1865632,0
27,3055001.0,6115143,143173,5741570,230400
28,2422057.0,2461810,118062,2113348,230400
29,2902352.0,4245058,139220,3645038,460800
30,3231481.0,1355690,150092,1205598,0
31,4267350.0,5582515,212457,5139658,230400
32,2934188.0,175336,140861,34475,0
33,3368992.0,283972,170369,113603,0
34,1499765.0,2114022,65924,2048098,0
35,4867234.0,6870532,239426,6631106,0
36,3129246.0,4844885,151809,4462676,230400
37,3514242.0,5552002,169897,5382105,0
38,4790171.0,3863492,238305,3625187,0
39,3290582.0,6398489,153243,6245246,0
40,1840921.0,2717069,87985,2398684,230400
41,4816793.0,5170188,237744,4932444,0
42,4615200.0,5779090,227006,5321684,230400
43,3723888.0,4420132,191593,4228539,0
44,1861748.0,5570888,84887,5486001,0
45,1710156.0,215691,80515,135176,0
46,2909594.0,3249506,140173,3109333,0
47,2105216.0,2656433,102110,2554323,0
48,3927424.0,5615138,191487,5423651,0
49,3269525.0,4271605,161777,3879428,230400
50,2628276.0,722666,127671,594995,0
51,2138993.0,277660,92421,185239,0
52,1515782.0,5012846,67190,4715256,230400
53,2053493.0,6718014,87151,6630863,0
54,2440309.0,3639850,118933,3290517,230400
55,1740003.0,3905143,82800,3822343,0
56,3433277.0,1215777,175803,579174,460800
57,3228991.0,4485961,155411,4330550,0
58,2228153.0,5640999,106711,5303888,230400
59,4597012.0,5193100,226459,4966641,0
60,2261311.0,3924875,110674,3814201,0
61,3972040.0,644645,197970,216275,230400
62,4023689.0,2741799,205968,2535831,0
63,4697684.0,1964305,232908,1500997,230400
64,4635576.0,255576,231825,23751,0
65,3567757.0,933402,183436,749966,0
66,1685838.0,2584432,72360,2512072,0
67,2802242.0,3168939,137306,3031633,0
68,3984508.0,6317260,198498,6118762,0
69,2135036.0,1569212,98186,1471026,0
