0.000000000000000000e+00,0.000000000000000000e+00,-2.526924285714285797e+05,0.000000000000000000e+00,1.449944552168646927e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.595292857142857101e+05,0.000000000000000000e+00,1.490642676775759901e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.551341428571428696e+05,0.000000000000000000e+00,1.480882756227712038e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.555958571428571304e+05,0.000000000000000000e+00,1.481763367285272803e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.556435714285714203e+05,0.000000000000000000e+00,1.487610779328089938e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.714528571428571013e+04,0.000000000000000000e+00,1.408404020907449095e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.721957142857143481e+04,0.000000000000000000e+00,1.409163396518124500e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.726728571428571013e+04,0.000000000000000000e+00,1.415010808560941635e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550515714285714203e+05,0.000000000000000000e+00,1.455268354902708561e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.682328571428571013e+04,0.000000000000000000e+00,1.368266316261750770e+00,0.000000000000000000e+00
