instanceId,costs,duration,effective,waiting,offTime
0,2228626.0,102864,99264,3600,0
1,4018838.0,210154,206554,3600,0
2,2618400.0,12217114,127316,12089798,0
3,3388222.0,8666007,169031,8496976,0
4,2337147.0,12259743,112684,12147059,0
5,3051190.0,15813606,149004,15434202,230400
6,3901358.0,17071092,191915,16648777,230400
7,1919656.0,7503261,92852,7410409,0
8,3048034.0,195534,148887,46647,0
9,2433390.0,11034245,111064,10923181,0
10,3226325.0,16408376,156378,15791198,460800
11,2732237.0,16337028,130782,15975846,230400
12,2435229.0,3339231,118246,2990585,230400
13,3884133.0,1973345,190972,1782373,0
14,3310553.0,7390407,156940,7233467,0
15,5185892.0,13946707,255264,13461043,230400
16,1619125.0,15891343,73339,15818004,0
17,3215641.0,10988382,157755,10600227,230400
18,3332145.0,4238092,163362,3844330,230400
19,1709841.0,4864128,73002,4791126,0
20,2404838.0,12458442,119783,12338659,0
21,2320438.0,8730139,114202,8615937,0
22,4901206.0,6781861,241663,6309798,230400
23,3450116.0,15862631,168412,15694219,0
24,2374990.0,2434118,113048,2090670,230400
25,4106010.0,2625284,203174,2422110,0
26,1441868.0,715409,69501,645908,0
27,2173884.0,14752932,101744,14651188,0
28,1915983.0,7280257,84561,6965296,230400
29,2695922.0,1336688,131790,1204898,0
30,1991276.0,2670044,86483,2583561,0
31,4483798.0,864914,222292,642622,0
32,4444764.0,357492,224137,133355,0
33,4272046.0,1254249,210290,813559,230400
34,2865966.0,6082005,135779,5715826,230400
35,2606789.0,3636161,123710,3282051,230400
36,2411421.0,17008468,113647,16664421,230400
37,2007783.0,15918243,99757,15818486,0
38,4365778.0,7630665,219924,7410741,0
39,1859061.0,6282963,89067,6193896,0
40,1996332.0,13380868,93148,13287720,0
41,3997478.0,16547793,199971,16117422,230400
42,2138876.0,1401029,96539,1304490,0
43,4156041.0,15490204,204027,15286177,0
44,1938319.0,16564565,82923,16481642,0
45,4714164.0,1260807,232916,797491,230400
46,3906083.0,6119263,196616,5692247,230400
47,2080710.0,14072325,100564,13971761,0
48,5260844.0,3292690,260674,2801616,230400
49,4786633.0,12970189,236702,12733487,0
50,4308297.0,12813416,208265,12374751,230400
51,1083129.0,5573350,49040,5524310,0
52,2988391.0,9951687,155762,9795925,0
53,1064822.0,8775644,46899,8728745,0
54,4663582.0,3269178,230765,3038413,0
55,4297740.0,16945936,220314,16495222,230400
56,2316157.0,14014049,112083,13901966,0
57,2536330.0,15213408,122460,15090948,0
58,1025849.0,886843,47901,838942,0
59,4705347.0,11710053,236877,11473176,0
60,3402680.0,4955503,181316,4543787,230400
61,2585830.0,12139489,123210,11785879,230400
62,3932423.0,2100744,194070,1906674,0
63,4636628.0,14565743,227738,14107605,230400
64,3837272.0,15290270,187492,14872378,230400
65,3887125.0,711360,191121,289839,230400
66,4534149.0,12970787,223985,12746802,0
67,2283686.0,1323455,109689,1213766,0
68,3453187.0,2568160,176675,2391485,0
69,5181887.0,4606857,256808,4119649,230400
70,4346116.0,12193627,215982,11747245,230400
71,1290018.0,3731857,60398,3671459,0
72,2951466.0,11763513,144365,11388748,230400
73,1243875.0,15316733,57752,15028581,230400
74,1804881.0,11559741,86059,11473682,0
75,2273758.0,15358814,109430,15249384,0
76,1296397.0,13947013,60486,13886527,0
77,3309838.0,7591477,157976,7433501,0
78,1222447.0,733897,55987,677910,0
79,1521563.0,9914331,69654,9844677,0
80,2519322.0,2644358,122820,2521538,0
81,2824360.0,13467082,137880,13329202,0
82,3632366.0,8003897,185857,7587640,230400
83,3782784.0,3115807,190140,2695267,230400
84,2209446.0,9990983,110576,9880407,0
85,1253325.0,4850449,54863,4565186,230400
86,1470180.0,12419417,65434,12353983,0
87,3811173.0,8136986,187423,7949563,0
88,2675654.0,16412791,128973,16053418,230400
89,1437795.0,9975958,64879,9911079,0
90,3851253.0,11539651,198748,11110503,230400
91,2765880.0,10891812,133407,10528005,230400
92,3021471.0,8657025,145965,8280660,230400
93,2124724.0,17061860,100871,16960989,0
94,4792543.0,8570742,236439,7873503,460800
95,2503292.0,10536095,122234,10413861,0
96,2277948.0,14785961,101094,14684867,0
97,3774412.0,9143767,186029,8727338,230400
98,3287307.0,3401565,162897,3238668,0
99,3546418.0,1862131,174239,1227092,460800
100,2632793.0,1478924,127976,1350948,0
101,1949161.0,4280678,90651,3959627,230400
102,2431035.0,3707070,117848,3589222,0
103,4655035.0,9364854,232895,8901559,230400
104,2409332.0,3702331,116909,3355022,230400
105,4968289.0,3905505,248382,3657123,0
106,1709893.0,14085865,72805,13782660,230400
107,3023499.0,11250419,142388,11108031,0
108,1352257.0,7305743,61691,7244052,0
109,3433412.0,11816440,168148,11417892,230400
110,1768255.0,8184730,84834,8099896,0
111,2293240.0,6250103,110739,6139364,0
112,3387731.0,10329418,166777,9701841,460800
113,2483682.0,7024594,128224,6896370,0
114,3453085.0,12376388,171569,12204819,0
115,1699344.0,1519120,80819,1438301,0
116,2829204.0,15295448,136870,14928178,230400
117,2355798.0,7448664,111410,7337254,0
118,2787754.0,3117435,131474,2985961,0
119,2838594.0,6185260,132912,6052348,0
120,4127179.0,5168233,202867,4734966,230400
121,2127309.0,6843395,103209,6509786,230400
122,1701734.0,2490484,73896,2416588,0
123,5377123.0,14636481,265238,14140843,230400
124,1658120.0,10508741,78534,10430207,0
125,2377702.0,10583136,108968,10474168,0
126,1216362.0,15909568,54250,15855318,0
127,4283078.0,15757280,210534,15316346,230400
128,4707259.0,675647,232446,212801,230400
129,3636786.0,1475623,185345,1290278,0
130,2644357.0,3975749,127253,3848496,0
131,4877644.0,16950944,240114,16480430,230400
132,1469249.0,6354238,63663,6290575,0
133,4528448.0,14231640,223117,14008523,0
134,2621885.0,5475053,127196,5117457,230400
135,1553139.0,1364191,74223,1289968,0
136,3880213.0,5173617,189981,4753236,230400
137,3902981.0,9332053,189959,8911694,230400
138,2406011.0,10045784,116496,9698888,230400
139,2625470.0,6920923,127577,6793346,0
140,3908956.0,11672967,189204,11483763,0
141,2575814.0,15390804,124481,15266323,0
142,3466480.0,10460513,169176,10291337,0
143,4345687.0,6726878,214672,6281806,230400
144,1680597.0,12397497,79785,12317712,0
145,3664738.0,4411235,177138,4234097,0
146,3369209.0,7026804,165470,6861334,0
147,1788459.0,9885001,77993,9807008,0
148,2361248.0,9214738,115106,9099632,0
149,4190752.0,7472710,215391,7257319,0
150,2430504.0,6877716,118077,6529239,230400
151,3502968.0,6393242,181455,6211787,0
152,1758783.0,11512272,79876,11201996,230400
153,3289225.0,11153282,157867,10995415,0
154,2671567.0,5555041,130138,5424903,0
155,4260865.0,10467660,210188,10257472,0
156,2669206.0,11841422,129405,11712017,0
157,1697180.0,15851828,79258,15772570,0
158,1740231.0,6924455,83407,6841048,0
159,3940565.0,5052986,185639,4636947,230400
160,3909069.0,9691380,193571,9267409,230400
161,1709375.0,8762017,77978,8684039,0
162,2659045.0,8016166,130122,7886044,0
163,2425889.0,3773772,116430,3657342,0
164,1993595.0,12354825,94547,12260278,0
165,4321824.0,14703535,212699,14490836,0
166,4553988.0,8550099,224844,7864455,460800
167,4260461.0,3902241,207490,3694751,0
