instanceId,costs,duration,effective,waiting,offTime
0,3248583.0,175910,153774,22136,0
1,2076160.0,96720,93120,3600,0
2,2933312.0,3082959,141619,2710940,230400
3,2796622.0,3081032,129306,2721326,230400
4,3265350.0,161534,157403,4131,0
5,3115357.0,1275209,147924,896885,230400
6,3983113.0,4862299,191827,4440072,230400
7,2532262.0,723381,123931,599450,0
8,2773181.0,367669,134913,232756,0
9,1962975.0,697543,91202,606341,0
10,4139489.0,6306762,203225,6103537,0
11,1583698.0,639719,75656,333663,230400
12,3355919.0,6325569,164595,6160974,0
13,4463447.0,3394657,221079,3173578,0
14,2535404.0,3886057,119783,3766274,0
15,3723932.0,2116476,183828,1932648,0
16,2373077.0,964426,117129,847297,0
17,1910609.0,5538490,84984,5453506,0
18,3246445.0,4272453,160849,3881204,230400
19,3132541.0,4845979,151882,4463697,230400
20,2293568.0,1493217,111135,1382082,0
21,2639414.0,4963886,128242,4835644,0
22,2266110.0,4952777,109875,4842902,0
23,3618157.0,2671767,186224,2485543,0
24,1614273.0,2114596,71004,2043592,0
25,2658993.0,3867222,130331,3736891,0
26,2759861.0,3727890,131365,3596525,0
27,3093287.0,1823661,152582,1440679,230400
28,4296774.0,5583459,213531,5139528,230400
29,4349059.0,3212107,219357,2762350,230400
30,1649290.0,4287430,78468,4208962,0
31,2292449.0,1426741,112424,1314317,0
32,4328972.0,5495755,211781,5053574,230400
33,4744254.0,1964879,234778,1499701,230400
34,3922243.0,2002609,202117,1800492,0
35,3884028.0,827274,190729,636545,0
36,1993287.0,2586535,96175,2490360,0
37,2508726.0,4502660,121737,4380923,0
38,4034299.0,851935,198309,653626,0
39,3293972.0,1356405,152553,1203852,0
40,3313632.0,6399538,154159,6245379,0
41,2359403.0,5619529,113815,5505714,0
42,3054249.0,1453131,153565,1299566,0
43,2833877.0,3170163,138581,3031582,0
44,3698716.0,4420980,190541,4230439,0
45,2163883.0,3701107,104101,3597006,0
46,3941650.0,3298390,192424,3105966,0
47,2011720.0,2791055,94629,2466026,230400
48,3077328.0,3048208,151739,2666069,230400
49,3222821.0,6175911,162979,5782532,230400
50,1744957.0,228786,77331,151455,0
51,2702267.0,1410997,127508,1283489,0
52,4128407.0,3336927,212925,3124002,0
53,3586134.0,1912035,173924,1507711,230400
54,3928006.0,867168,193925,673243,0
55,1488191.0,6320013,67963,6252050,0
56,3404891.0,1216492,174747,580945,460800
57,3954960.0,3856988,195398,3661590,0
58,4335473.0,2742552,218548,2524004,0
59,3077315.0,5046121,156657,4889464,0
60,4568031.0,5779783,222818,5556965,0
61,4315747.0,6165821,217319,5718102,230400
62,1561135.0,3935849,71350,3634099,230400
63,4317811.0,256291,219016,37275,0
64,3265375.0,3168588,156245,2781943,230400
65,1760872.0,216265,82637,133628,0
66,2092307.0,278375,90585,187790,0
67,2421902.0,6219850,115314,6104536,0
68,1503610.0,5813428,70458,5742970,0
69,3499363.0,5552817,169172,5383645,0
70,1843088.0,4519650,83565,4436085,0
71,2751006.0,2079833,132313,1947520,0
72,2429593.0,3640840,118393,3292047,230400
73,4591605.0,5779947,225971,5553976,0
74,2131007.0,6823415,101218,6722197,0
75,2683871.0,3982953,129549,3623004,230400
76,3872427.0,6671175,190178,6250597,230400
77,2866021.0,4246002,137665,3877937,230400
78,4525968.0,2095762,218970,1646392,230400
79,2970725.0,2159211,141826,2017385,0
80,1382092.0,3656096,64814,3360882,230400
