-1885022.2857142857,-353156.85714285716,-261510.0,0.1089952958222389,0.0,255.0
-1891900.0,-404430.4285714286,-312783.5714285714,0.11654821597267638,0.0,267.0
-1891900.0,-404522.71428571426,-312875.85714285716,0.11784131481287928,0.0,265.0
-1891900.0,-353768.28571428574,-262121.42857142858,0.10079311211664152,0.0,267.0
-1891900.0,-404522.71428571426,-312875.85714285716,0.11784131481287928,0.0,265.0
-1893961.0,-353647.85714285716,-262001.0,0.09210379051007364,0.0,296.0
-1891900.0,-354274.71428571426,-262627.85714285716,0.08189440359477125,0.0,272.0
-1891900.0,-431219.4285714286,-339572.5714285714,0.09988565421235931,0.0,268.0
-1891900.0,-431219.4285714286,-339572.5714285714,0.09275096462576223,0.0,270.0
-1891900.0,-353607.28571428574,-261960.42857142858,0.08719623665779112,0.0,259.0
