0.000000000000000000e+00,-2.062350000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.272797364039024659e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.066967142857142899e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.376780541024430260e+00,0.000000000000000000e+00
0.000000000000000000e+00,-3.510632857142857392e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.491308619613777031e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.142965714285714203e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.497156031656594166e+00,0.000000000000000000e+00
0.000000000000000000e+00,-3.467810000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.488276722166107069e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.100142857142857392e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.494124134208924204e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.066875714285714203e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.369135973422367147e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.109698571428571304e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.416599929857727203e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.445798571428571304e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.419415444452874375e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.071492857142857101e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.409696941824431393e+00,0.000000000000000000e+00
0.000000000000000000e+00,-3.461890000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.454258922767966311e+00,0.000000000000000000e+00
